,Game_Date,Season,Game_ID,Final_Score_A,Final_Score_H,Full_Timeouts_A,Full_Timeouts_H,L2M_Score_A,L2M_Score_H,Largest_Lead_A,Largest_Lead_H,Lead_Changes_A,Lead_Changes_H,Losses_Entering_Gm_A,Losses_Entering_Gm_H,Qtr_4_Score_A,Qtr_4_Score_H,Short_Timeouts_A,Short_Timeouts_H,Team_Minutes_A,Team_Minutes_H,Ties_A,Ties_H,Wins_Entering_Gm_A,Wins_Entering_Gm_H,l2mpace_A,l2mpace_H,points_A,points_H,q4pace_A,q4pace_H,result_A,result_H,max_win,max_loss,Season_Num,ATL_A,BKN_A,BOS_A,CHA_A,CHI_A,CLE_A,DAL_A,DEN_A,DET_A,GSW_A,HOU_A,IND_A,LAC_A,LAL_A,MEM_A,MIA_A,MIL_A,MIN_A,NOP_A,NYK_A,OKC_A,ORL_A,PHI_A,PHX_A,POR_A,SAC_A,SAS_A,TOR_A,UTA_A,WAS_A,ATL_H,BKN_H,BOS_H,CHA_H,CHI_H,CLE_H,DAL_H,DEN_H,DET_H,GSW_H,HOU_H,IND_H,LAC_H,LAL_H,MEM_H,MIA_H,MIL_H,MIN_H,NOP_H,NYK_H,OKC_H,ORL_H,PHI_H,PHX_H,POR_H,SAC_H,SAS_H,TOR_H,UTA_H,WAS_H,Central,Eastern,Mountain,Pacific,as0,as1,as2,as3,as4,as5,as6,as7,y16,y17,y18,m01,m02,m03,m04,m10,m11,m12,d0,d1,d2,d3,d4,d5,d6
1231,2017-10-17,2017-18,21700002,132.0,127.0,6.0,8.0,106.0,107.0,10.0,4.0,7.0,7.0,0,0,86.0,82.0,3.0,4.0,290.0,290.0,2.0,11.0,0,0,5.333333333333333,5.323529411764706,,,26.274074074074075,26.16176470588235,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1232,2017-10-18,2017-18,21700003,90.0,102.0,5.0,4.0,87.0,97.0,2.0,18.0,1.0,1.0,0,0,70.0,82.0,0.0,0.0,240.0,240.0,3.0,1.0,0,0,5.952755905511811,5.78030303030303,27.0,27.0,26.401574803149607,26.265151515151516,0,1,0.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1233,2017-10-18,2017-18,21700004,131.0,140.0,6.0,5.0,126.0,130.0,3.0,13.0,5.0,5.0,0,0,98.0,106.0,0.0,0.0,240.0,240.0,6.0,3.0,0,0,6.116279069767442,5.768115942028985,30.0,30.0,27.27906976744186,25.528985507246375,0,1,5.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1234,2017-10-18,2017-18,21700005,109.0,116.0,7.0,6.0,105.0,108.0,7.0,17.0,1.0,2.0,0,0,78.0,88.0,0.0,0.0,240.0,240.0,0.0,6.0,0,0,6.205882352941177,5.717391304347826,26.0,26.0,26.470588235294116,25.036231884057973,0,1,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1235,2017-10-18,2017-18,21700006,115.0,120.0,7.0,5.0,108.0,115.0,7.0,12.0,6.0,6.0,0,0,82.0,90.0,0.0,0.0,240.0,240.0,3.0,10.0,0,0,6.168,6.323529411764706,29.0,29.0,25.76,27.073529411764707,0,1,0.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1236,2017-10-18,2017-18,21700007,98.5,106.0,4.0,4.5,92.5,102.5,13.5,13.0,3.5,4.0,0,1,79.0,78.5,0.5,1.0,240.0,240.0,4.0,3.0,0,0,5.8655462184873945,6.4140625,,,25.672268907563026,27.5,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1237,2017-10-18,2017-18,21700008,91.0,103.0,5.0,4.0,90.0,99.0,9.0,14.0,4.0,4.0,0,0,70.0,79.0,0.0,0.0,240.0,240.0,4.0,3.0,0,0,6.306569343065694,5.7615384615384615,33.0,33.0,27.656934306569344,25.615384615384617,0,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1238,2017-10-18,2017-18,21700009,117.0,111.0,5.0,7.0,109.0,108.0,11.0,5.0,9.0,9.0,0,0,82.0,82.0,0.0,0.0,240.0,240.0,3.0,9.0,0,0,6.192857142857143,5.767441860465116,28.0,28.0,26.892857142857142,25.015503875968992,1,0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1239,2017-10-18,2017-18,21700010,96.0,106.0,7.0,5.0,90.0,104.0,15.0,16.0,2.0,2.0,0,0,83.0,78.0,0.0,0.0,240.0,240.0,1.0,0.0,0,0,6.318181818181818,5.833333333333333,23.0,23.0,26.59090909090909,27.17391304347826,0,1,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1240,2017-10-18,2017-18,21700011,107.5,119.5,6.0,4.5,102.5,115.5,8.5,15.5,4.5,5.0,0,0,85.5,91.0,0.0,0.0,240.0,240.0,2.0,2.0,0,0,5.985401459854015,5.426470588235294,,,26.16788321167883,26.330882352941178,0,1,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1241,2017-10-18,2017-18,21700012,124.0,76.0,4.0,5.0,120.0,69.0,58.0,7.0,2.0,1.0,0,0,98.0,55.0,0.0,0.0,240.0,240.0,0.0,2.0,0,0,6.746268656716418,5.9416058394160585,27.0,27.0,26.761194029850746,26.81021897810219,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1242,2017-10-18,2017-18,21700013,105.0,100.0,6.0,5.0,96.0,90.0,11.0,6.0,4.0,4.0,0,0,75.0,72.0,0.0,0.0,240.0,240.0,1.0,3.0,1,0,5.333333333333333,5.954545454545454,27.0,27.0,26.274074074074075,25.62878787878788,1,0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1243,2017-10-19,2017-18,21700014,100.0,117.0,5.0,4.0,94.0,113.0,2.0,27.0,0.0,1.0,0,0,64.0,84.0,0.0,0.0,240.0,240.0,1.0,1.0,0,0,5.828125,6.359712230215828,23.0,23.0,26.5703125,27.73381294964029,0,1,4.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1244,2017-10-19,2017-18,21700015,84.0,105.0,5.0,4.0,83.0,103.0,4.0,23.0,3.0,3.0,0,0,59.0,79.0,0.0,0.0,240.0,240.0,4.0,2.0,0,0,5.906474820143885,6.125925925925926,31.0,31.0,26.39568345323741,26.77037037037037,0,1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1245,2017-10-19,2017-18,21700016,108.0,92.0,4.0,6.0,106.0,84.0,30.0,2.0,1.0,1.0,0,0,87.0,63.0,0.0,0.0,240.0,240.0,0.0,2.0,0,0,5.144927536231884,5.648854961832061,29.0,29.0,26.608695652173914,26.48854961832061,1,0,7.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1246,2017-10-20,2017-18,21700017,103.0,110.5,6.0,4.5,100.5,104.5,7.5,10.5,7.5,8.0,0,1,83.0,82.5,0.0,0.0,240.0,240.0,4.5,2.5,1,0,6.192857142857143,5.952755905511811,,,26.892857142857142,26.401574803149607,0,1,1.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1247,2017-10-20,2017-18,21700018,114.0,96.0,3.0,6.0,112.0,89.0,23.0,2.0,2.0,2.0,0,0,91.0,73.0,0.0,0.0,240.0,240.0,2.0,6.0,1,1,6.746268656716418,5.768115942028985,28.0,28.0,26.761194029850746,25.528985507246375,1,0,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1248,2017-10-20,2017-18,21700019,102.0,92.0,3.0,6.0,95.0,88.0,10.0,9.0,1.0,1.0,2,1,69.0,72.0,0.0,0.0,240.0,240.0,1.0,9.0,0,0,6.4140625,6.168,21.0,21.0,27.5,25.76,1,0,0.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1249,2017-10-20,2017-18,21700020,111.0,115.0,6.0,6.0,106.0,113.0,12.0,15.0,6.0,6.0,0,0,81.0,91.0,0.0,0.0,240.0,240.0,2.0,6.0,1,1,5.78030303030303,6.323529411764706,28.0,28.0,26.265151515151516,27.073529411764707,0,1,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1250,2017-10-20,2017-18,21700021,116.0,97.0,5.0,4.0,111.0,97.0,19.0,5.0,6.0,5.0,0,0,86.0,73.0,0.0,0.0,240.0,240.0,6.0,2.0,1,1,6.124031007751938,5.8655462184873945,34.0,34.0,26.8062015503876,25.672268907563026,1,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1251,2017-10-20,2017-18,21700022,121.0,126.0,7.0,4.0,113.0,117.0,8.0,8.0,5.0,6.0,0,1,91.0,89.0,0.0,0.0,240.0,240.0,5.0,6.0,1,0,5.717391304347826,6.116279069767442,41.0,41.0,25.036231884057973,27.27906976744186,0,1,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1252,2017-10-20,2017-18,21700023,97.0,100.0,7.0,6.0,90.0,95.0,7.0,10.0,5.0,5.0,0,1,65.0,70.0,0.0,0.0,240.0,240.0,7.0,3.0,1,0,5.833333333333333,5.985401459854015,21.0,21.0,27.17391304347826,26.16788321167883,0,1,1.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1253,2017-10-20,2017-18,21700024,104.33333333333333,99.0,3.3333333333333335,6.333333333333333,100.66666666666667,92.0,19.666666666666668,8.666666666666666,1.6666666666666667,1.0,1,1,77.0,70.33333333333333,0.0,1.0,240.0,240.0,1.3333333333333333,0.0,0,0,5.954545454545454,5.767441860465116,,,25.62878787878788,25.015503875968992,1,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1254,2017-10-20,2017-18,21700025,128.0,120.0,5.0,7.0,117.0,96.0,15.0,15.0,1.0,1.0,1,1,92.0,73.0,0.0,0.0,240.0,240.0,1.0,1.0,0,0,5.323529411764706,6.306569343065694,35.0,35.0,26.16176470588235,27.656934306569344,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1255,2017-10-20,2017-18,21700026,132.0,130.0,6.0,7.0,128.0,122.0,12.0,9.0,5.0,5.0,1,1,106.0,99.0,0.0,0.0,240.0,240.0,0.0,3.0,0,0,5.648854961832061,5.9416058394160585,29.0,29.0,26.48854961832061,26.81021897810219,1,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1256,2017-10-21,2017-18,21700027,94.0,128.0,6.0,4.0,91.0,121.0,2.0,34.0,0.0,1.0,2,0,71.0,102.0,0.0,0.0,240.0,240.0,3.0,1.0,0,1,6.168,6.359712230215828,30.0,30.0,25.76,27.73381294964029,0,1,5.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1257,2017-10-21,2017-18,21700028,114.0,93.0,5.0,3.0,114.0,85.0,37.0,0.0,0.0,0.0,1,0,88.0,65.0,0.0,0.0,240.0,240.0,0.0,0.0,1,2,5.717391304347826,6.124031007751938,23.0,23.0,25.036231884057973,26.8062015503876,1,0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1258,2017-10-21,2017-18,21700029,108.0,112.0,6.0,6.0,99.0,104.0,5.0,21.0,2.0,3.0,1,1,76.0,91.0,0.0,0.0,240.0,240.0,3.0,1.0,1,0,5.768115942028985,6.205882352941177,28.0,28.0,25.528985507246375,26.470588235294116,0,1,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1259,2017-10-21,2017-18,21700030,111.0,107.0,3.0,7.0,102.0,101.0,6.0,21.0,7.0,7.0,1,1,79.0,80.0,0.0,0.0,240.0,240.0,2.0,7.0,1,0,5.78030303030303,5.906474820143885,33.0,33.0,26.265151515151516,26.39568345323741,1,0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1260,2017-10-21,2017-18,21700031,87.0,77.0,4.0,5.0,85.0,71.0,19.0,3.0,7.0,6.0,0,1,65.0,55.0,0.0,0.0,240.0,240.0,3.0,4.0,1,0,5.426470588235294,5.828125,28.0,28.0,26.330882352941178,26.5703125,1,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1261,2017-10-21,2017-18,21700032,91.0,107.0,7.0,3.0,86.0,104.0,3.0,36.0,1.0,2.0,2,0,58.0,92.0,0.0,0.0,240.0,240.0,1.0,1.0,0,2,5.767441860465116,5.333333333333333,29.0,29.0,25.015503875968992,26.274074074074075,0,1,3.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1262,2017-10-21,2017-18,21700033,101.0,111.0,5.0,4.0,92.0,102.0,5.0,19.0,4.0,4.0,1,0,71.0,88.0,0.0,0.0,240.0,240.0,3.0,1.0,1,1,5.323529411764706,5.7615384615384615,37.0,37.0,26.16176470588235,25.615384615384617,0,1,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1263,2017-10-21,2017-18,21700034,110.0,113.0,7.0,6.0,105.0,108.0,9.0,9.0,5.0,5.0,0,1,80.0,84.0,0.0,0.0,240.0,240.0,11.0,4.0,2,1,6.746268656716418,5.8655462184873945,44.0,44.0,26.761194029850746,25.672268907563026,0,1,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1264,2017-10-21,2017-18,21700035,79.0,96.0,6.0,4.0,71.0,89.0,3.0,21.0,1.0,2.0,1,1,52.0,66.0,0.0,0.0,240.0,240.0,0.0,0.0,1,0,5.954545454545454,6.318181818181818,18.0,18.0,25.62878787878788,26.59090909090909,0,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1265,2017-10-21,2017-18,21700036,87.0,96.0,5.0,5.0,79.0,94.0,6.0,20.0,1.0,2.0,0,1,57.0,73.0,0.0,0.0,240.0,240.0,0.0,1.0,1,1,6.125925925925926,5.833333333333333,26.0,26.0,26.77037037037037,27.17391304347826,0,1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1266,2017-10-21,2017-18,21700037,88.0,130.0,5.0,3.0,87.0,120.0,2.0,43.0,1.0,2.0,2,0,64.0,90.0,0.0,0.0,240.0,240.0,3.0,0.0,0,1,5.9416058394160585,5.144927536231884,29.0,29.0,26.81021897810219,26.608695652173914,0,1,8.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1267,2017-10-22,2017-18,21700038,117.0,97.0,4.0,5.0,113.0,86.0,27.0,0.0,0.0,0.0,1,1,86.0,70.0,0.0,2.0,240.0,240.0,0.0,0.0,1,1,6.192857142857143,6.116279069767442,,,26.892857142857142,27.27906976744186,0,1,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1268,2017-10-22,2017-18,21700039,115.0,113.0,7.0,6.0,106.0,102.0,14.0,3.0,5.0,4.0,1,1,88.0,75.0,0.0,0.0,240.0,240.0,1.0,1.0,1,1,5.985401459854015,6.125925925925926,31.0,31.0,26.16788321167883,26.77037037037037,1,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1269,2017-10-22,2017-18,21700040,105.0,97.0,4.0,4.0,97.0,96.0,14.0,7.0,7.0,6.0,2,1,83.0,73.0,1.0,3.0,240.0,240.0,4.0,3.0,0,1,6.306569343065694,5.648854961832061,,,27.656934306569344,26.48854961832061,1,0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1270,2017-10-23,2017-18,21700041,97.0,86.0,5.0,6.0,92.0,86.0,21.0,0.0,0.0,0.0,3,1,75.0,67.0,0.0,0.0,240.0,240.0,0.0,1.0,0,2,6.168,5.78030303030303,30.0,30.0,25.76,26.265151515151516,1,0,1.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
